toi,tid,type,Mid,Period,Duartion,Depth,Radius,Mag,st_rad
700.03,150428135,CP,2459349.037,9.9773135,2.1242267,531.633488,0.9713964,10.9102,0.419457
704.01,260004324,CP,2459319.129,3.8142936,1.4037983,455.6168189,1.0912411,10.1428,0.504068
732.01,36724087,CP,2458543.907,0.7683904,1.0241242,903.9933214,1.1406447,10.5848,0.374139
736.01,181804752,CP,2459285.015,4.9899032,1.1018343,17472.88846,2.2835323,13.5571,0.17143
736.02,181804752,CP,2458543.558,0.9479951,0.5810698,4275.063323,1.2010731,13.5571,0.17143
755.01,73228647,CP,2460066.437,2.5404679,2.154,572,2.15331,9.4628,0.99
763.01,178819686,CP,2459312.071,5.6024478,2.9960347,704.8339376,2.4170891,9.5275,0.906761
763.02,178819686,CP,2459309.606,12.2773062,4.3065941,826.8870385,3.0725491,9.5275,0.906761
813.01,55525572,CP,2459125.847,83.8967527,13.0417142,1159.935316,7.1779924,9.8467,2.04354
824.01,193641523,CP,2459334.698,1.392975,1.1608086,1684.676329,3.0504133,10.0732,0.729635
836.01,440887364,CP,2459356.164,8.5954792,2.47,1140,2.64032,8.6486,0.69
837.01,460205581,CP,2460022.807,8.3249172,1.406,4535,7.0011,9.9322,1.01
849.01,33595516,CP,2458384.02,0.76566,1.452,1410,3.54139,11.5485,0.92
892.01,66561343,CP,2459219.552,10.6265837,5.415,7530,12.0335,10.9739,1.35
905.01,261867566,CP,2459365.045,3.7395688,2.0224718,15512.73404,14.0081928,10.5721,1.00018
942.01,146520535,CP,2458441.572,4.32765,3.181,1480,3.52025,11.0462,0.91
954.01,44792534,CP,2459167.325,3.68497,4.536,2070,9.05543,9.77919,1.93
1046.01,309787037,APC,2459987.449,1.3042588,1.643,747.4366999,5.38606,10.0119,1.75
1085.01,381979901,APC,2460041.175,3.2541181,4.341,13620,14.9476,11.6577,1.28
1094.01,136274063,APC,2459360.161,0.5971314,0.468,910,9.08382,9.9806,2.28
1114.01,409934330,APC,2459038.623,2.4888847,3.1066002,3465.60964,,8.1129,
1115.01,379286801,APC,2458658.327,4.45199,2.109,8483.38,15.8858,10.526,1.57
1119.01,261369656,APC,2458666.522,10.95663,3.588,3830,23.9726,10.5024,2.07
1123.01,469782185,APC,2458658.041,1.20928,1.886,11883.8,15.1764,10.2398,1.27
1124.01,128790976,APC,2458657.431,3.51874,2.739,5770,21.1311,7.2235,1.49
1140.01,320525204,APC,2459400.983,13.7429532,2.4486586,5400.619033,15.9133312,8.88797,1.3420399
1141.01,159510109,APC,2459425.49,16.9487087,4.2887767,156467.548,45.2204505,8.8523,1.1179
1142.01,284450803,APC,2459439.857,3.3687742,2.137,4080,21.4071,8.64028,2.68
1146.01,21755546,APC,2459420.415,0.660179,1.6349369,473.0939303,6.1672487,8.40386,2.62432
1149.01,117789567,APC,2459770.331,2.3202418,2.3817612,5082.941706,,7.9172,
1153.01,154840461,APC,2459760,6.0360802,1.185,2160,9.65057,8.40534,1.69
1156.01,117256577,APC,2459443.85,1.6865822,2.429,1770,,9.7032,
1157.01,147576037,APC,2459603.766,13.0727479,3.044,4080,35.7944,9.6043,3.59
1179.01,148914726,APC,2459635.87,1.2615293,1.1243955,2614.922307,4.72153,10.1313,0.775123
1186.01,289539327,APC,2459817.02,11.246367,7.721,8990,19.4912,9.92402,2.01
119.01,278683844,APC,2460034.277,5.5411098,2.387,627,1.98262,9.2789,0.82
1190.01,287196418,APC,2459955.294,3.6950117,4.342,7868,14.9299,9.80529,1.63
121.01,207081058,APC,2459074.329,14.76367,6.143,14530,15.9573,9.9358,1.23
1229.01,140760434,APC,2459970.492,31.8132264,11.2567164,11479.37555,21.6314984,10.779,1.98893
124.01,29831208,APC,2459384.316,1.8428078,1.449,1950,21.2705,11.1311,4.09
1251.01,233120979,APC,2459759.179,5.9630544,2.951,11000,10.0859,10.6479,0.94
1270.01,237200747,APC,2459695.446,14.3034613,3.135,48840,18.4949,11.463,0.83
1286.01,277507814,APC,2459837.614,0.616694,0.761,680,5.32912,10.1653,1.57
1308.01,277014266,APC,2459446.29,1.3797091,2.352,1320,22.2329,10.6168,2.67
131.01,235037761,APC,2459081.195,6.24072,1.307,8670,9.30528,9.8567,0.9
1311.01,378159598,APC,2459392.644,6.1406417,2.3525428,9437.183155,26.5174686,10.5819,1.87493
1322.01,240450679,APC,2458711.45,3.37644,1.437,5791.2,,10.0819,
1326.01,275111900,APC,2459823.091,8.0428575,9.504,18730,,8.6746,
1341.01,233390838,APC,2459820.573,6.4474918,2.643,9270,48.9878,9.53591,1.69
1344.01,1400770435,APC,2459703.333,13.7431768,2.337,5080,13.1594,8.88797,1.37
1349.01,272635712,APC,2458693.574,12.71672,2.529,388.126,2.7546,9.34822,1.27
1351.01,1718201850,APC,2459931.178,5.9294091,2.984,14678,,10.3267,
1352.01,336740528,APC,2458740.626,5.29625,3.07,4741.26,14.6325,10.4209,1.93
1366.01,120602501,APC,2459830.773,14.8626982,3.3250502,8264.219392,26.5090911,8.48216,1.73364
1371.01,162130054,APC,2459848.525,5.0095595,3.353,8700,36.2553,9.948,1.75
1379.01,252490659,APC,2459871.439,1132.024469,4.119,18121.2,30.6957,10.3842,2.07
138.01,277683130,APC,2458328.058,6.1982641,2.2092259,3744.254383,8.9996839,9.5739,1.11119
1398.01,66445643,APC,2459870.23,6.5560894,2.676,770,12.8821,8.6291,4.58
140.01,140068425,APC,2459061.992,2.2812642,1.1601933,1126.661949,12.7387194,9.7828,2.35511
1401.01,259126549,APC,2459658.949,7.3845072,4.531,25160,23.6091,10.9828,1.43
1409.01,115771549,APC,2459844.125,4.7182888,4.046,3000,15.2763,8.3764,2.74
1412.01,116483734,APC,2459714.076,4.731977,0.361,3470,6.97384,11.0997,0.66
1414.01,125442121,APC,2459853.584,3.0197807,3.5896763,12016.74839,17.9176077,11.029,1.58815
1421.01,329277372,APC,2459854.51,2.8879675,3.6626399,23489.33141,,10.5998,
1425.01,350132371,APC,2459853.5,1.0318271,1.5158304,5276.785156,12.6596594,9.25755,1.49433
1455.01,387259626,APC,2459852.06,3.623143,3.431,18050,34.0676,10.1543,1.35
1457.01,176860064,APC,2459875.927,6.3768548,2.452,2590,,7.1145,
1460.01,17005768,APC,2459880.593,6.8424955,3.002,8290,13.2084,9.9176,1.13
1461.01,44631965,APC,2458767.317,3.5686777,2.5811179,20121.18547,20.2503751,11.3805,1.28529
1514.01,270238522,APC,2458765.476,1.36991,4.156,1170,11.8886,7.5586,3.64
153.01,231081369,APC,2459352.491,7.6316384,2.054,4580,12.4425,11.7349,1.49
1531.01,312678993,APC,2459882.497,0.5175204,1.0433667,1347.965557,,8.3593,
1553.01,327341626,APC,2459908.543,5.9382147,2.293,6510,18.7642,10.3478,2.09
1564.01,250724252,APC,2459882.553,0.5596701,2.3489886,4048.754005,23.3403843,10.2845,2.2978599
1567.01,259151170,APC,2458808.522,,4.149,54500,21.0557,10.374,0.86
1569.01,285666479,APC,2458791.984,1.71614,2.038,681.449,14.1349,10.424,4.92
1606.01,125735470,APC,2459521.626,4.7126743,1.297,1660,8.14703,9.08995,1.62
1608.01,138017750,APC,2459882.939,2.4727289,2.4406623,3007.068716,13.9005086,7.42812,2.12802
1615.01,317507345,APC,2458794.763,3.94018,1.991,15860,24.0533,9.68708,1.52
162.01,99493790,APC,2459078.393,7.764691,3.185,24530,15.6068,11.6834,0.99
1623.01,407394748,APC,2459935.743,0.7522768,1.076,1273,6.74658,9.5287,1.77
1636.01,269892793,APC,2459882.483,1.7729239,1.8255671,26694.37974,14.9468862,11.9056,0.687841
1637.01,286355915,APC,2459885.666,4.076684,4.4132181,10459.72723,17.5223182,10.6479,1.64302
1649.01,116608612,APC,2459930.581,3.4557842,2.368,6115,20.5846,9.17041,1.78
165.01,350743714,APC,2460110.493,7.7576434,3.13,7475,12.5745,9.6686,1.41
1656.01,267694283,APC,2459935.313,1112.756292,9.386,6669,20.062,8.54941,1.26
1688.01,121966220,APC,2459914.901,6.7171913,7.5037208,9138.715071,22.875658,10.8001,2.3529
1712.01,67926921,APC,2459606.85,3.566276,4.197,3870,20.2251,9.9841,3.17
1755.01,356978132,APC,2459681.862,60.1849546,2.618,3420,17.6582,9.90051,1.27
1784.01,241196395,APC,2459633.759,2.0937563,0.433,1250,6.75578,9.61433,1.23
180.01,51912829,APC,2458325.896,0.8354117,1.0385175,2265.365662,10.0508253,9.5183,2.0701201
1815.01,233720539,APC,2459854.633,2.555332,5.14,6550,20.5128,10.8946,2.48
182.01,76989773,APC,2458355.083,1.76918,1.768,9570,11.6236,9.683,0.96
1834.01,71612483,APC,2459689.764,1.2164402,1.847,15450,16.0243,11.4951,1.02
1837.01,144441148,APC,2458931.251,5.8182239,1.1943658,1069.570992,7.8231031,8.70842,1.99038
1850.01,149577217,APC,2458931.036,7.39143,1.252,5880,16.4641,10.626,1.14
1857.01,180652891,APC,2459663.219,0.7759895,1.135,2450,10.4239,9.2427,2.26
187.01,260304296,APC,2459962.995,0.5125807,1.6430775,5691.192111,19.2342563,9.109901,1.55195
1874.01,232641326,APC,2459756.864,17.8683999,5.638695,11197.95223,19.3843075,11.5816,1.63559
188.01,280830734,APC,2458325.779,1.1619461,0.9403787,324.1180394,3.443269,9.4668,1.66089
189.01,278866211,APC,2460012.397,2.19406,1.506,6444,8.81525,10.2638,1.04
1976.01,329888006,APC,2459360.021,7.6943096,8.903,7400,,8.8681,
1987.01,349088467,APC,2459575.311,2.5861465,1.299,2510,11.9748,9.62418,2.33
2030.01,422656370,APC,2459880.87,1.3254567,0.975,3365,14.4076,10.8489,2.29
2032.01,470159478,APC,2459737.545,17.0096703,2.228,4730,13.5294,10.9293,1.5
2038.01,235937532,APC,2459913.436,3.7321195,5.738,4180,19.158,10.5352,2.8
2055.01,322062001,APC,2459876.087,4.6981739,2.36,7417,31.434,10.6526,1.61
2065.01,356710041,APC,2458932.291,,12.5551812,1341.130951,10.443271,9.0024,2.7564499
2108.01,347538174,APC,2459719.38,6.8019625,2.9121651,15465.63742,29.3148832,10.223,1.42268
211.01,300293197,APC,2459175.997,6.5627165,1.8223088,2023.677252,6.0814404,9.4906,1.08871
2157.01,298495970,APC,2459764.11,8.4249043,2.311,21600,15.0361,10.7033,0.93
2159.01,270515566,APC,2459755.898,10.0509704,6.129,8660,13.5943,10.8595,1.41
2165.01,73560357,APC,2459417.645,0.9499997,2.544,4200,14.0337,10.8207,2.16
2167.01,160162987,APC,2459441.746,23.0531698,1.228,2940,9.12613,10.7791,1.19
219.01,260609205,APC,2459966.225,4.4617589,4.639,12210,24.4069,12.7222,2.24
2203.01,355600246,APC,2459038.655,3.05631,3.0708372,17308.36397,20.0727443,12.3775,1.44638
224.01,70797900,APC,2458365.844,705.5844658,1.9189212,101204.846,17.179547,11.1427,0.487
2243.01,1990842033,APC,2459040.094,5.41418,4.428,7850,,10.8068,
2305.01,232079930,APC,2459062.29,0.918902,1.781955,6718.849291,15.2109193,12.8483,1.1659
2311.01,25139786,APC,2459062.77,1.5933772,1.7732569,7842.022144,9.012542,12.0892,0.885125
2347.01,301343785,APC,2459169.739,1.1736318,1.397,1470,8.1147,11.6751,1.93
2349.01,405452527,APC,2459268.759,11.5738497,6.656,18730,22.4042,11.8929,1.61
2351.01,290036495,APC,2459573.685,5.2524792,1.828,23400,20.7884,12.1103,1.27
2372.01,189620016,APC,2458541.209,1.17971,1.224,3780,18.0295,12.2186,2.61
2377.01,146165619,APC,2459449.277,1.6766585,1.528711,37391.94737,16.6532667,14.1858,0.622666
2383.01,20897611,APC,2459089.781,3.1348115,1.5270772,9565.672062,13.9277105,10.459,1.05637
2410.01,248391319,APC,2459497.63,0.7988525,0.831,1700,4.00703,12.2478,0.86
2422.01,29919341,APC,2459131.394,18.23603,4.91,3090,10.0179,9.4843,0.88
2428.01,274193763,APC,2459168.034,7.57017,0.916,1500,,9.966,
243.01,149010208,APC,2458356.618,3.4373093,4.3114755,15017.98012,25.668105,11.681,1.94932
2434.01,155001079,APC,2458739.678,1.3808138,0.9133596,329.1752026,7.5531443,9.06657,3.83824
2438.01,686072378,APC,2459175.406,1.9426003,1.0206743,504062.3799,,16.2463,
252.01,237924601,APC,2460041.402,1.0021853,0.5001924,2319.997232,5.0155627,11.7497,0.874822
258.01,350445771,APC,2459385.936,3.1901603,1.315,2680,11.8895,11.0932,1.99
275.01,373844472,APC,2460041.965,0.9195617,1.153,9180,8.69931,11.0611,0.82
293.01,355637190,APC,2459109.911,0.8054361,1.06,2980,8.06243,11.024,1.4
298.01,206686292,APC,2459062.561,1.3288605,1.6748374,9550.500994,26.5229153,12.7602,1.67606
308.01,281710229,APC,2459108.718,8.3092965,2.201,17010,14.2736,11.7628,0.85
311.01,434105231,APC,2459469.021,0.7962992,0.997,23170,14.8058,12.9517,0.95
316.01,8988289,APC,2458365.988,13.32379,2.561,95718.1,28.7396,13.1186,0.84
319.01,389753172,APC,2459086.531,0.7135373,0.892,18540,16.1586,12.7464,0.74
326.01,144336525,APC,2458354.26,0.24733,0.499,6445.33,11.0751,11.7549,1.25
334.01,233964642,APC,2459077.92,17.9158854,2.0198567,8930.463708,21.037715,9.5498,1.56516
349.01,382474101,APC,2459107.753,2.6520851,3.56,10880,,10.179,
350.01,199731190,APC,2459109.82,2.5130547,1.796,5050,8.55709,12.3856,0.85
352.01,47423120,APC,2458356.83,11.6235,2.783,44708.7,20.7208,11.014,0.89
361.01,144276942,APC,2459062.236,1.5351652,0.9492628,2977.63065,6.8350786,11.9699,0.744573
363.01,262530780,APC,2458361.877,8.22388,1.834,16190,12.4698,12.9465,0.99
365.01,118586896,APC,2459104.699,12.11028,3.335,35060,34.1747,13.2642,1.29
372.01,441075486,APC,2459112.073,1.1202752,2.095,17470,17.524,12.0312,0.99
392.01,328350926,APC,2459169.814,0.8490649,1.357,2850,24.3308,8.300901,1.44
395.01,38541473,APC,2458415.515,6.0613441,2.5796829,15346.1553,27.91045,10.7706,1.53715
407.01,349518800,APC,2459387.742,2.1654694,3.408,4990,13.5615,12.7862,1.86
427.01,70914192,APC,2459199.01,0.6090253,1.099,6100,15.1945,10.361,1.02
428.01,117979850,APC,2459198.926,0.6333315,0.404,320,6.24344,7.82829,2.35
446.01,1449640,APC,2458440.432,3.5018023,3.917956,16196.19121,22.103526,11.921,1.66889
447.01,14091633,APC,2459176.319,5.5292743,2.542935,17914.45767,23.5458512,8.8695,1.26396
450.01,77951245,APC,2459182.487,10.7148661,2.1121584,56325.91737,14.037554,12.4258,0.422267
459.01,38603673,APC,2459383.024,4.4291275,0.645,891,9.15246,9.5473,2.08
472.01,52280468,APC,2459226.784,0.5682596,0.755,42540,24.8489,12.3123,0.5
496.01,88977253,APC,2458492.708,2.767691,1.876437,22690.26335,28.980984,12.33,1.54739
498.01,121338379,APC,2459228.766,0.2750478,0.5251393,703.0554225,4.0587998,9.58094,1.3227299
504.01,219164808,APC,2459358.89,1.6773063,2.352,3910,29.2836,9.6646,2.56
516.01,318937509,APC,2458492.65,1.04855,1.062799,34644.95398,4.183797,14.114,0.202
565.01,1103432,APC,2459966.215,3.7271641,3.922972,17476.70848,25.3271046,12.8283,1.82228
572.01,289535142,APC,2459229.624,2.3382709,2.895948,14693.75206,14.5827994,12.54,1.17441
577.01,410094645,APC,2459277.162,3.329754,2.862,21380,22.3335,12.4167,1.5
585.01,190990336,APC,2460009.617,5.547255,4.835,11569,19.6103,8.9544,1.66
593.01,128463355,APC,2458493.085,13.9086,2.987,4760,37.5946,10.1078,2.29
602.01,175176327,APC,2459235.384,11.1002046,2.0690778,4989.860371,28.1216204,10.0465,2.5065
608.01,186547153,APC,2460011.845,1.1908287,1.834,2040,14.221,10.1978,2.14
609.01,134404603,APC,2460007.604,4.9699991,1.363,12601,21.4073,9.836,1.19
621.01,30828562,APC,2458520.11,3.112361,2.437419,6343.20305,18.92299,8.1327,2.04956
630.01,123898871,APC,2459201.815,4.9093943,4.126976,12846.84871,20.0869582,9.84786,1.69733
632.01,349790953,APC,2459387.58,1.5521101,2.699,5430,208.489,10.3357,12.23
666.01,82128636,APC,2458521.506,7.4760687,1.6231452,1519.239485,14.5444225,8.8252,2.3351099
668.01,102195674,APC,2459283.066,4.3787302,3.827504,30199.26841,21.696241,11.3425,1.22606
671.01,151681127,APC,2460021.29,10.1970284,4.694,16111,23.8452,9.1379,1.82
679.01,308050066,APC,2460004.893,11.1755425,5.482,7873,17.5706,9.99028,1.91
749.01,5868998,APC,2458569.934,0.63554,1.257326,51164.63525,14.372489,13.9372,0.442
753.01,61988212,APC,2458569.455,0.555255,1.622036,23416.40039,18.630967,14.3042,1.06168
758.01,131081852,APC,2458575.746,13.2735511,6.7060029,21062.15358,19.0558857,9.957501,1.26126
759.01,152147232,APC,2459331.164,4.2135662,2.904,6400,12.9663,11.6713,1.53
760.01,162362398,APC,2458578.666,12.3396368,6.2659032,13386.1311,28.8331721,10.6171,2.29741
764.01,181159386,APC,2458574.584,5.6316663,6.5350826,13883.40177,33.6448759,11.1689,2.78212
768.01,229811538,APC,2459316.292,11.5294381,4.881,25630,18.7142,12.2864,1.15
827.01,270507305,APC,2459387.223,1.2282444,1.698,7550,13.055,11.5746,1.27
831.01,307610438,APC,2458597.268,1.561734,3.237635,5700.836312,14.531805,8.8098,1.14478
850.01,423670610,APC,2458384.409,10.32103,3.283,58957.4,34.1767,11.3488,1.28
854.01,160222069,APC,2459135.871,5.850943,2.675,1030,4.80002,10.717,1.38
856.01,306338882,APC,2458387.388,5.4014,1.442,1225.99,16.7216,10.3244,4.34
865.01,44797824,APC,2458411.586,0.7455787,0.4901724,784.6891758,3.402474,9.7976,1.19844
866.01,381976956,APC,2458330.874,22.338916,3.412233,605.545389,18.449977,9.0099,7.56825
877.01,255704097,APC,2459174.828,6.014943,1.511369,4777.773547,12.4147576,10.6237,1.59435
885.01,25334160,APC,2458471.2,2.56876,2.767,360.521,17.6099,10.1775,8.43
887.01,437984134,APC,2458472.078,5.77114,2.791,1931.81,10.9488,8.16507,2.26
890.01,333607525,APC,2459226.741,3.2022978,3.51,41820,34.5557,10.936,1.67
902.01,216935214,APC,2459363.609,18.2592672,1.27,1530,9.78698,8.957,2.3
911.01,389070884,APC,2459383.267,8.5841826,1.951,8020,16.6337,7.9771,1.45
919.01,150167117,APC,2459366.266,20.0272683,2.5788348,17467.86152,24.3073059,11.1835,1.137
940.01,248434716,APC,2459174.756,0.7394592,0.6477766,1712.780226,4.1812297,11.0057,1
946.01,219205407,APC,2459356.388,6.1253092,1.992,39400,22.9909,10.8732,1.05
947.01,262330063,APC,2458444.938,7.31523,1.832,8225,17.8813,10.642,1.79
948.01,146438872,APC,2458442.135,12.7009,3.208,2482.58,10.5402,10.5068,1.92
986.01,320536216,APC,2459578.525,0.5476693,1.11,3050,10.8302,10.1796,1.65
989.01,207277638,APC,2458494.677,3.12154,1.393,639.824,5.67646,10.1094,2.04
997.01,341729521,APC,2459230.149,8.4134856,3.5568334,17479.60533,20.5106959,9.7727,0.926261
