TOI,TIC,Magnitude,20 Period,120 Period,20 Depth,20 Error,120 Depth,120 Error
2198.01,100566492,11.117,4.942544254425442,4.956400297995596,0.007025643068786574,0.011700199311234904,0.006933251879050665,0.014822937623600041
2199.01,369455629,11.4513,3.3765376537653764,3.377485273279803,0.0038857843776968367,0.029710989082184155,0.0038478109514256255,0.03377648908040429
228.01,77044471,13.2576,2.686168616861686,2.685531964537588,0.010342223026941731,0.034782564262869894,0.010399095978073963,0.03659018553532403
229.01,120610833,11.5005,3.126912691269127,3.126366912118755,0.009247006742433445,0.019498867825626917,0.009344349347147674,0.02488694077028389
231.01,204376737,11.4779,3.360936093609361,3.3613707455354,0.019805561978334895,0.008974569462953122,0.019645314608002354,0.016745606905903168
2380.01,176220787,9.4834,5.215571557155716,5.215248977643039,0.004338021913835229,0.00778534900335754,0.004515849772480067,0.009188989189686749
2386.01,32487566,10.5853,2.7583258325832585,2.758015067933436,0.006210664285160037,0.015433933815668977,0.006425202507668413,0.027406179961815515
247.01,160148385,11.9116,3.425292529252925,3.425440541353865,0.009875374867145622,0.01788590287210321,0.010678004546257022,0.024747465411023063
255.01,204317710,13.7426,2.812931293129313,2.811836381657968,0.01283861609838723,0.0390342046227831,0.013281600386599694,0.034353918039502905
265.01,159951311,11.7276,5.925442544254426,5.926006957131356,0.010691030119272167,0.015380218307053196,0.0108271420869725,0.017159669539382538
267.01,166836920,8.93,5.751875187518752,5.751905028486647,0.0047242774537310525,0.00603007693515392,0.004833602437965426,0.008011334084138672
272.01,268766053,11.7617,3.312181218121813,3.3121646773138167,0.01343197451767633,0.013434367386157524,0.013370545608656796,0.028308161746320344
303.01,145750719,12.0213,3.5618061806180625,3.560898349060829,0.005027593012931492,0.02908898124426458,0.00489631777210293,0.030903340006149457
306.01,114749636,11.7607,4.603210321032103,4.601413494184702,0.006036672476319209,0.020705649863673292,0.006892173495582217,0.018441597653608255
338.01,116156517,11.3151,5.363786378637864,5.365186136075354,0.006037720568043101,0.016877505414329738,0.006755800043098227,0.015445262350810294
400.01,35857242,11.3161,3.633963396339634,3.634261670991581,0.007531307422615701,0.011697672692116436,0.007816939993017389,0.014414628492866222
404.01,166833457,12.3943,2.963096309630964,2.9624933240398748,0.024762866425452446,0.012363636368643256,0.025275602551909266,0.015522027888700192
413.01,170634116,9.6757,3.663216321632164,3.66303916620285,0.009847483631453872,0.006275495611818237,0.010209669537276336,0.014408722816353733
415.01,152476657,10.5831,3.608610861086109,3.610678372067631,0.005114075733909907,0.01129345051770786,0.004257546533595686,0.0241345767776822
423.01,43647325,10.4408,3.1620162016201623,3.161490991583407,0.016122449238693316,0.003984589484797285,0.016379134627757516,0.005361223629297419
434.01,78055054,12.8461,4.388688868886889,4.388055389697386,0.021554836205528928,0.013222383273389083,0.023014575224490543,0.013441969416489974
437.01,32499655,13.5452,2.7446744674467447,2.744218481254066,0.010618420564312663,0.058850311442387476,0.011767921712957744,0.06690191526543472
439.01,13021029,11.7231,3.856285628562856,3.855419160277864,0.008611879266774484,0.012984918687057746,0.008934127713473185,0.014159114441010968
443.01,117979897,12.0682,3.31023102310231,3.3103236066180872,0.0077938096886578725,0.01524618159605894,0.007701717447394203,0.017417833316286022
452.01,139733308,11.9012,4.763126312631263,4.763659129189246,0.011888554440188673,0.011764620837867279,0.012106641864023621,0.017608424435281798
465.01,270380593,10.7307,3.836783678367837,3.836319050446899,0.0044250609221157845,0.01876911155573936,0.004513986555434295,0.023646697453722432
466.01,4616072,12.8893,4.187818781878188,4.187376793484929,0.009808991325251475,0.02790471542231105,0.010506995956775017,0.03283908766674083
468.01,33521996,13.3383,3.323882388238824,3.3236597287091447,0.029414690124121182,0.01978645097834175,0.03478850580715005,0.014027787187405771
471.01,47911178,9.79059,3.585208520852085,3.586012966733217,0.009286977827124636,0.006914426831843064,0.009691781988453012,0.017311248000601687
474.01,59843967,12.7632,2.5165016501650164,2.517121761681118,0.013881831480572024,0.015773530375706172,0.014063941763542606,0.020335979094532722
477.01,170102285,11.7583,2.943594359435944,2.9442318219220662,0.015688080107111663,0.009907124564137398,0.01579165090964449,0.019520289995041528
479.01,306362738,10.8164,2.7817281728172816,2.781642475678711,0.011736716998147307,0.007117451739428067,0.01220421490882625,0.009161752022448089
483.01,393414358,10.439,4.376987698769877,4.377443549935552,0.0061767243850965915,0.007781130586383423,0.006249158721693769,0.009880595316688761
